entrez	gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
7252	TSHB	-0.08948638888888928	5.256125714285715	-1.0501579446772245	0.319955172663165	0.6316005775046916	-6.444492863112913
2050	EPHB4	0.10797005952380832	7.221209081632653	1.050152153530317	0.31995769960500964	0.6316005775046916	-6.444498832037943
4791	NFKB2	-0.09548710317460407	6.485730068027212	-1.0500276495925742	0.3200120300387823	0.6316627671573863	-6.444627151758851
143630	UBQLNL	0.10648456349206341	6.466292925170068	1.0499693665409695	0.3200374657354841	0.6316711654774927	-6.44468721694476
266727	MDGA1	0.08684450396825352	7.353670986394558	1.0498841782262032	0.3200746461111354	0.6316711654774927	-6.4447750053572355
55167	MSL2	0.08760817460317294	10.68297768707483	1.0495364381768368	0.3202264511507085	0.6319200688404334	-6.445133300839342
64852	TUT1	-0.0837499206349206	8.66511163265306	-1.049434556845002	0.32027093758254654	0.6319389431218486	-6.445238257002296
399697	CTXN2	0.1013048015873011	5.3136782993197285	1.0493496987834998	0.32030799440779056	0.6319607300658323	-6.445325669995571
63897	HEATR6	0.11014813492063476	7.7265111564625855	1.0487372148765035	0.32057555807297555	0.6323046551495352	-6.445956429544324
51026	GOLT1B	0.07823212301587336	7.69667724489796	1.0485880613139147	0.320640741605628	0.6323502596158743	-6.446109989686467
257019	FRMD3	-0.1409408333333327	6.0446519047619045	-1.0485204861926918	0.320670276809732	0.6323582307928644	-6.446179555574101
11156	PTP4A3	-0.1138573412698421	4.755023741496599	-1.0485146554599318	0.3206728253578324	0.6323582307928644	-6.446185557914911
9421	HAND1	-0.10693714285714291	6.279404965986395	-1.0484262547432757	0.32071146621347774	0.6323791298777623	-6.4462765571864615
238405	Adam6b	-0.15805531746031806	4.281667040816327	-1.0481986794064035	0.32081095803827053	0.6324723317508226	-6.4465107943124185
11132	CAPN10	-0.0782705158730157	7.565308911564626	-1.0480848367763513	0.32086073680159893	0.6325351905974698	-6.446627954402507
83607	AMMECR1L	-0.07359579365079387	11.36443700680272	-1.047981253825497	0.3209060345359014	0.6325415437963239	-6.446734547121035
