record_id	node	label	n_experiment
exp_0275	CARO_0000003	anatomical structure	1786
exp_3375	CARO_0000003	anatomical structure	1786
exp_3071	CARO_0000003	anatomical structure	1786
exp_3073	CARO_0000003	anatomical structure	1786
exp_1860	CARO_0000003	anatomical structure	1786
exp_1865	CARO_0000003	anatomical structure	1786
exp_2186	CARO_0000003	anatomical structure	1786
exp_2187	CARO_0000003	anatomical structure	1786
exp_3518	CARO_0000003	anatomical structure	1786
exp_3519	CARO_0000003	anatomical structure	1786
exp_2276	CARO_0000003	anatomical structure	1786
exp_0089	CARO_0000003	anatomical structure	1786
exp_2230	CARO_0000003	anatomical structure	1786
exp_2232	CARO_0000003	anatomical structure	1786
exp_2233	CARO_0000003	anatomical structure	1786
exp_2023	CARO_0000003	anatomical structure	1786
exp_0240	CARO_0000003	anatomical structure	1786
exp_1911	CARO_0000003	anatomical structure	1786
exp_1913	CARO_0000003	anatomical structure	1786
exp_1912	CARO_0000003	anatomical structure	1786
exp_1413	CARO_0000003	anatomical structure	1786
exp_1417	CARO_0000003	anatomical structure	1786
exp_1414	CARO_0000003	anatomical structure	1786
exp_1415	CARO_0000003	anatomical structure	1786
exp_1416	CARO_0000003	anatomical structure	1786
exp_2399	CARO_0000003	anatomical structure	1786
exp_2184	CARO_0000003	anatomical structure	1786
exp_2185	CARO_0000003	anatomical structure	1786
exp_2188	CARO_0000003	anatomical structure	1786
exp_2189	CARO_0000003	anatomical structure	1786
exp_3516	CARO_0000003	anatomical structure	1786
exp_3517	CARO_0000003	anatomical structure	1786
exp_1346	CARO_0000003	anatomical structure	1786
exp_1347	CARO_0000003	anatomical structure	1786
exp_1458	CARO_0000003	anatomical structure	1786
exp_1459	CARO_0000003	anatomical structure	1786
exp_2411	CARO_0000003	anatomical structure	1786
exp_1597	CARO_0000003	anatomical structure	1786
exp_1598	CARO_0000003	anatomical structure	1786
exp_0192	CARO_0000003	anatomical structure	1786
exp_0191	CARO_0000003	anatomical structure	1786
exp_1439	CARO_0000003	anatomical structure	1786
exp_1442	CARO_0000003	anatomical structure	1786
exp_1441	CARO_0000003	anatomical structure	1786
exp_1595	CARO_0000003	anatomical structure	1786
exp_1596	CARO_0000003	anatomical structure	1786
exp_1599	CARO_0000003	anatomical structure	1786
exp_1600	CARO_0000003	anatomical structure	1786
exp_0065	CARO_0000003	anatomical structure	1786
exp_0068	CARO_0000003	anatomical structure	1786
exp_0069	CARO_0000003	anatomical structure	1786
exp_0067	CARO_0000003	anatomical structure	1786
exp_1798	CARO_0000003	anatomical structure	1786
exp_1801	CARO_0000003	anatomical structure	1786
exp_1799	CARO_0000003	anatomical structure	1786
exp_1800	CARO_0000003	anatomical structure	1786
exp_2514	CARO_0000003	anatomical structure	1786
exp_2515	CARO_0000003	anatomical structure	1786
exp_2371	CARO_0000003	anatomical structure	1786
exp_2370	CARO_0000003	anatomical structure	1786
exp_1782	CARO_0000003	anatomical structure	1786
exp_1481	CARO_0000003	anatomical structure	1786
exp_1480	CARO_0000003	anatomical structure	1786
exp_0282	CARO_0000003	anatomical structure	1786
exp_0285	CARO_0000003	anatomical structure	1786
exp_0284	CARO_0000003	anatomical structure	1786
exp_0268	CARO_0000003	anatomical structure	1786
exp_0272	CARO_0000003	anatomical structure	1786
exp_0271	CARO_0000003	anatomical structure	1786
exp_0613	CARO_0000003	anatomical structure	1786
exp_0615	CARO_0000003	anatomical structure	1786
exp_0616	CARO_0000003	anatomical structure	1786
exp_1339	CARO_0000003	anatomical structure	1786
exp_1338	CARO_0000003	anatomical structure	1786
exp_0012	CARO_0000003	anatomical structure	1786
exp_2516	CARO_0000003	anatomical structure	1786
exp_2517	CARO_0000003	anatomical structure	1786
exp_1499	CARO_0000003	anatomical structure	1786
exp_1512	CARO_0000003	anatomical structure	1786
exp_1513	CARO_0000003	anatomical structure	1786
exp_1697	CARO_0000003	anatomical structure	1786
exp_1698	CARO_0000003	anatomical structure	1786
exp_1701	CARO_0000003	anatomical structure	1786
exp_1699	CARO_0000003	anatomical structure	1786
exp_1700	CARO_0000003	anatomical structure	1786
exp_1702	CARO_0000003	anatomical structure	1786
exp_2756	CARO_0000003	anatomical structure	1786
exp_2757	CARO_0000003	anatomical structure	1786
exp_2017	CARO_0000003	anatomical structure	1786
exp_2019	CARO_0000003	anatomical structure	1786
exp_2018	CARO_0000003	anatomical structure	1786
exp_1979	CARO_0000003	anatomical structure	1786
exp_1981	CARO_0000003	anatomical structure	1786
exp_1980	CARO_0000003	anatomical structure	1786
exp_2108	CARO_0000003	anatomical structure	1786
exp_2109	CARO_0000003	anatomical structure	1786
exp_2112	CARO_0000003	anatomical structure	1786
exp_2113	CARO_0000003	anatomical structure	1786
exp_2110	CARO_0000003	anatomical structure	1786
exp_2111	CARO_0000003	anatomical structure	1786
exp_1780	CARO_0000003	anatomical structure	1786
exp_1781	CARO_0000003	anatomical structure	1786
exp_2024	CARO_0000003	anatomical structure	1786
exp_2025	CARO_0000003	anatomical structure	1786
exp_2028	CARO_0000003	anatomical structure	1786
exp_2029	CARO_0000003	anatomical structure	1786
exp_2026	CARO_0000003	anatomical structure	1786
exp_2027	CARO_0000003	anatomical structure	1786
exp_1465	CARO_0000003	anatomical structure	1786
exp_1324	CARO_0000003	anatomical structure	1786
exp_1322	CARO_0000003	anatomical structure	1786
exp_1323	CARO_0000003	anatomical structure	1786
exp_0209	CARO_0000003	anatomical structure	1786
exp_1467	CARO_0000003	anatomical structure	1786
exp_0662	CARO_0000003	anatomical structure	1786
exp_0661	CARO_0000003	anatomical structure	1786
exp_0015	CARO_0000003	anatomical structure	1786
exp_0016	CARO_0000003	anatomical structure	1786
exp_2825	CARO_0000003	anatomical structure	1786
exp_2828	CARO_0000003	anatomical structure	1786
exp_1399	CARO_0000003	anatomical structure	1786
exp_1400	CARO_0000003	anatomical structure	1786
exp_2606	CARO_0000003	anatomical structure	1786
exp_2679	CARO_0000003	anatomical structure	1786
exp_1914	CARO_0000003	anatomical structure	1786
exp_1916	CARO_0000003	anatomical structure	1786
exp_1915	CARO_0000003	anatomical structure	1786
exp_1769	CARO_0000003	anatomical structure	1786
exp_1771	CARO_0000003	anatomical structure	1786
exp_1770	CARO_0000003	anatomical structure	1786
exp_0905	CARO_0000003	anatomical structure	1786
exp_0907	CARO_0000003	anatomical structure	1786
exp_0906	CARO_0000003	anatomical structure	1786
exp_2007	CARO_0000003	anatomical structure	1786
exp_1463	CARO_0000003	anatomical structure	1786
exp_1353	CARO_0000003	anatomical structure	1786
exp_1352	CARO_0000003	anatomical structure	1786
exp_2986	CARO_0000003	anatomical structure	1786
exp_1526	CARO_0000003	anatomical structure	1786
exp_1527	CARO_0000003	anatomical structure	1786
exp_3233	CARO_0000003	anatomical structure	1786
exp_3234	CARO_0000003	anatomical structure	1786
exp_3232	CARO_0000003	anatomical structure	1786
exp_1426	CARO_0000003	anatomical structure	1786
exp_1424	CARO_0000003	anatomical structure	1786
exp_1867	CARO_0000003	anatomical structure	1786
exp_3734	CARO_0000003	anatomical structure	1786
exp_3736	CARO_0000003	anatomical structure	1786
exp_3735	CARO_0000003	anatomical structure	1786
exp_0358	CARO_0000003	anatomical structure	1786
exp_3381	CARO_0000003	anatomical structure	1786
exp_0245	CARO_0000003	anatomical structure	1786
exp_2609	CARO_0000003	anatomical structure	1786
exp_2608	CARO_0000003	anatomical structure	1786
exp_3248	CARO_0000003	anatomical structure	1786
exp_2003	CARO_0000003	anatomical structure	1786
exp_2004	CARO_0000003	anatomical structure	1786
exp_2002	CARO_0000003	anatomical structure	1786
exp_2001	CARO_0000003	anatomical structure	1786
exp_1604	CARO_0000003	anatomical structure	1786
exp_1605	CARO_0000003	anatomical structure	1786
exp_3856	CARO_0000003	anatomical structure	1786
exp_3855	CARO_0000003	anatomical structure	1786
exp_2607	CARO_0000003	anatomical structure	1786
exp_0148	CARO_0000003	anatomical structure	1786
exp_0147	CARO_0000003	anatomical structure	1786
exp_0146	CARO_0000003	anatomical structure	1786
exp_1944	CARO_0000003	anatomical structure	1786
exp_1947	CARO_0000003	anatomical structure	1786
exp_1945	CARO_0000003	anatomical structure	1786
exp_1946	CARO_0000003	anatomical structure	1786
exp_2183	CARO_0000003	anatomical structure	1786
exp_2100	CARO_0000003	anatomical structure	1786
exp_2101	CARO_0000003	anatomical structure	1786
exp_2804	CARO_0000003	anatomical structure	1786
exp_2806	CARO_0000003	anatomical structure	1786
exp_2805	CARO_0000003	anatomical structure	1786
exp_0416	CARO_0000003	anatomical structure	1786
exp_0418	CARO_0000003	anatomical structure	1786
exp_0420	CARO_0000003	anatomical structure	1786
exp_0415	CARO_0000003	anatomical structure	1786
exp_1525	CARO_0000003	anatomical structure	1786
exp_1524	CARO_0000003	anatomical structure	1786
exp_1349	CARO_0000003	anatomical structure	1786
exp_1351	CARO_0000003	anatomical structure	1786
exp_2037	CARO_0000003	anatomical structure	1786
exp_2038	CARO_0000003	anatomical structure	1786
exp_2039	CARO_0000003	anatomical structure	1786
exp_1803	CARO_0000003	anatomical structure	1786
exp_1804	CARO_0000003	anatomical structure	1786
exp_1789	CARO_0000003	anatomical structure	1786
exp_3257	CARO_0000003	anatomical structure	1786
exp_1183	CARO_0000003	anatomical structure	1786
exp_2413	CARO_0000003	anatomical structure	1786
exp_1181	CARO_0000003	anatomical structure	1786
exp_3481	CARO_0000003	anatomical structure	1786
exp_3479	CARO_0000003	anatomical structure	1786
exp_2696	CARO_0000003	anatomical structure	1786
exp_0162	CARO_0000003	anatomical structure	1786
exp_0871	CARO_0000003	anatomical structure	1786
exp_0873	CARO_0000003	anatomical structure	1786
