ChildNode	ParentNode	ChildNode_Long	ParentNode_Long	RelationType	OntologyScope
OBI_0000785	IAO_0000033	http://purl.obolibrary.org/obo/OBI_0000785	http://purl.obolibrary.org/obo/IAO_0000033	is_a	OBI
OBI_0000785	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0000785	http://purl.obolibrary.org/obo/OBI_0500000	part_of	OBI
OBI_0000784	OBI_0000836	http://purl.obolibrary.org/obo/OBI_0000784	http://purl.obolibrary.org/obo/OBI_0000836	is_a	OBI
OBI_0000787	OBI_0000443	http://purl.obolibrary.org/obo/OBI_0000787	http://purl.obolibrary.org/obo/OBI_0000443	is_a	OBI
OBI_0000787	NA	http://purl.obolibrary.org/obo/OBI_0000787	NA	is_a	OBI
OBI_0000789	IAO_0000109	http://purl.obolibrary.org/obo/OBI_0000789	http://purl.obolibrary.org/obo/IAO_0000109	is_a	OBI
OBI_0000788	OBI_0001936	http://purl.obolibrary.org/obo/OBI_0000788	http://purl.obolibrary.org/obo/OBI_0001936	is_a	OBI
CHEBI_27889	CHEBI_23367	http://purl.obolibrary.org/obo/CHEBI_27889	http://purl.obolibrary.org/obo/CHEBI_23367	is_a	OBI
OBI_0000790	OBI_0600064	http://purl.obolibrary.org/obo/OBI_0000790	http://purl.obolibrary.org/obo/OBI_0600064	is_a	OBI
OBI_0000792	OBI_0200171	http://purl.obolibrary.org/obo/OBI_0000792	http://purl.obolibrary.org/obo/OBI_0200171	is_a	OBI
OBI_0000791	OBI_0200186	http://purl.obolibrary.org/obo/OBI_0000791	http://purl.obolibrary.org/obo/OBI_0200186	is_a	OBI
OBI_0000794	OBI_0000905	http://purl.obolibrary.org/obo/OBI_0000794	http://purl.obolibrary.org/obo/OBI_0000905	is_a	OBI
OBI_0000793	OBI_0000822	http://purl.obolibrary.org/obo/OBI_0000793	http://purl.obolibrary.org/obo/OBI_0000822	is_a	OBI
OBI_0000793	OBI_0000471	http://purl.obolibrary.org/obo/OBI_0000793	http://purl.obolibrary.org/obo/OBI_0000471	part_of	OBI
OBI_0000796	OBI_0000681	http://purl.obolibrary.org/obo/OBI_0000796	http://purl.obolibrary.org/obo/OBI_0000681	is_a	OBI
OBI_0000795	OBI_0000832	http://purl.obolibrary.org/obo/OBI_0000795	http://purl.obolibrary.org/obo/OBI_0000832	is_a	OBI
OBI_0000798	BFO_0000040	http://purl.obolibrary.org/obo/OBI_0000798	http://purl.obolibrary.org/obo/BFO_0000040	is_a	OBI
OBI_0000799	OBI_0600064	http://purl.obolibrary.org/obo/OBI_0000799	http://purl.obolibrary.org/obo/OBI_0600064	is_a	OBI
SO_0000149	SO_0000353	http://purl.obolibrary.org/obo/SO_0000149	http://purl.obolibrary.org/obo/SO_0000353	is_a	OBI
SO_0000148	SO_0000353	http://purl.obolibrary.org/obo/SO_0000148	http://purl.obolibrary.org/obo/SO_0000353	is_a	OBI
OBI_0002500	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002500	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002501	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002501	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
PATO_0002203	PATO_0002201	http://purl.obolibrary.org/obo/PATO_0002203	http://purl.obolibrary.org/obo/PATO_0002201	is_a	OBI
PATO_0002204	PATO_0002201	http://purl.obolibrary.org/obo/PATO_0002204	http://purl.obolibrary.org/obo/PATO_0002201	is_a	OBI
OBI_0002504	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002504	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002505	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002505	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002502	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002502	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002503	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002503	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
PATO_0002201	PATO_0000186	http://purl.obolibrary.org/obo/PATO_0002201	http://purl.obolibrary.org/obo/PATO_0000186	is_a	OBI
PATO_0002202	PATO_0002201	http://purl.obolibrary.org/obo/PATO_0002202	http://purl.obolibrary.org/obo/PATO_0002201	is_a	OBI
OBI_0002511	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002511	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002512	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002512	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002510	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002510	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002515	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002515	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002516	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002516	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002513	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002513	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002514	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002514	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002508	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002508	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002509	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002509	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002506	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002506	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002507	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002507	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
IAO_0000303	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000303	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
IAO_0000304	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000304	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
IAO_0000301	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000301	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
IAO_0000302	IAO_0000590	http://purl.obolibrary.org/obo/IAO_0000302	http://purl.obolibrary.org/obo/IAO_0000590	is_a	OBI
IAO_0000300	IAO_0000030	http://purl.obolibrary.org/obo/IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000030	is_a	OBI
OBI_0000741	OBI_0000648	http://purl.obolibrary.org/obo/OBI_0000741	http://purl.obolibrary.org/obo/OBI_0000648	is_a	OBI
OBI_0000740	OBI_0000112	http://purl.obolibrary.org/obo/OBI_0000740	http://purl.obolibrary.org/obo/OBI_0000112	is_a	OBI
OBI_0000743	OBI_0000070	http://purl.obolibrary.org/obo/OBI_0000743	http://purl.obolibrary.org/obo/OBI_0000070	is_a	OBI
OBI_0000742	CHEBI_33696	http://purl.obolibrary.org/obo/OBI_0000742	http://purl.obolibrary.org/obo/CHEBI_33696	is_a	OBI
OBI_0000742	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0000742	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0000744	OBI_0000659	http://purl.obolibrary.org/obo/OBI_0000744	http://purl.obolibrary.org/obo/OBI_0000659	is_a	OBI
OBI_0400012	OBI_0400008	http://purl.obolibrary.org/obo/OBI_0400012	http://purl.obolibrary.org/obo/OBI_0400008	is_a	OBI
OBI_0000736	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0000736	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0400013	OBI_0400079	http://purl.obolibrary.org/obo/OBI_0400013	http://purl.obolibrary.org/obo/OBI_0400079	is_a	OBI
OBI_0000735	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0000735	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0000738	OBI_0600064	http://purl.obolibrary.org/obo/OBI_0000738	http://purl.obolibrary.org/obo/OBI_0600064	is_a	OBI
OBI_0400014	OBI_0400099	http://purl.obolibrary.org/obo/OBI_0400014	http://purl.obolibrary.org/obo/OBI_0400099	is_a	OBI
OBI_0400015	OBI_0400099	http://purl.obolibrary.org/obo/OBI_0400015	http://purl.obolibrary.org/obo/OBI_0400099	is_a	OBI
OBI_0000737	OBI_1110108	http://purl.obolibrary.org/obo/OBI_0000737	http://purl.obolibrary.org/obo/OBI_1110108	is_a	OBI
OBI_0000737	OBI_0000047	http://purl.obolibrary.org/obo/OBI_0000737	http://purl.obolibrary.org/obo/OBI_0000047	is_a	OBI
OBI_0000739	OBI_0000673	http://purl.obolibrary.org/obo/OBI_0000739	http://purl.obolibrary.org/obo/OBI_0000673	is_a	OBI
OBI_0400010	OBI_0400060	http://purl.obolibrary.org/obo/OBI_0400010	http://purl.obolibrary.org/obo/OBI_0400060	is_a	OBI
OBI_0400011	OBI_0400083	http://purl.obolibrary.org/obo/OBI_0400011	http://purl.obolibrary.org/obo/OBI_0400083	is_a	OBI
OBI_0400016	OBI_0400099	http://purl.obolibrary.org/obo/OBI_0400016	http://purl.obolibrary.org/obo/OBI_0400099	is_a	OBI
CHEBI_59424	CHEBI_23367	http://purl.obolibrary.org/obo/CHEBI_59424	http://purl.obolibrary.org/obo/CHEBI_23367	is_a	OBI
OBI_0400017	OBI_0400099	http://purl.obolibrary.org/obo/OBI_0400017	http://purl.obolibrary.org/obo/OBI_0400099	is_a	OBI
OBI_0400018	OBI_0400008	http://purl.obolibrary.org/obo/OBI_0400018	http://purl.obolibrary.org/obo/OBI_0400008	is_a	OBI
OBI_0400019	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0400019	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
UBERON_0000007	UBERON_0000465	http://purl.obolibrary.org/obo/UBERON_0000007	http://purl.obolibrary.org/obo/UBERON_0000465	is_a	OBI
OBI_0000750	IAO_0000033	http://purl.obolibrary.org/obo/OBI_0000750	http://purl.obolibrary.org/obo/IAO_0000033	is_a	OBI
OBI_0000750	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0000750	http://purl.obolibrary.org/obo/OBI_0500000	part_of	OBI
OBI_0000751	IAO_0000033	http://purl.obolibrary.org/obo/OBI_0000751	http://purl.obolibrary.org/obo/IAO_0000033	is_a	OBI
OBI_0000751	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0000751	http://purl.obolibrary.org/obo/OBI_0500000	part_of	OBI
OBI_0000747	OBI_0100051	http://purl.obolibrary.org/obo/OBI_0000747	http://purl.obolibrary.org/obo/OBI_0100051	is_a	OBI
OBI_0000749	OBI_0000707	http://purl.obolibrary.org/obo/OBI_0000749	http://purl.obolibrary.org/obo/OBI_0000707	is_a	OBI
OBI_0000748	OBI_0000626	http://purl.obolibrary.org/obo/OBI_0000748	http://purl.obolibrary.org/obo/OBI_0000626	is_a	OBI
OBI_0000748	NA	http://purl.obolibrary.org/obo/OBI_0000748	NA	is_a	OBI
OBI_0000748	NA	http://purl.obolibrary.org/obo/OBI_0000748	NA	is_a	OBI
OBI_0000748	OBI_0000634	http://purl.obolibrary.org/obo/OBI_0000748	http://purl.obolibrary.org/obo/OBI_0000634	is_a	OBI
OBI_0400009	OBI_0400065	http://purl.obolibrary.org/obo/OBI_0400009	http://purl.obolibrary.org/obo/OBI_0400065	is_a	OBI
OBI_0400005	OBI_0400008	http://purl.obolibrary.org/obo/OBI_0400005	http://purl.obolibrary.org/obo/OBI_0400008	is_a	OBI
OBI_0400006	OBI_0400008	http://purl.obolibrary.org/obo/OBI_0400006	http://purl.obolibrary.org/obo/OBI_0400008	is_a	OBI
OBI_0400007	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0400007	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
OBI_0400008	OBI_0400044	http://purl.obolibrary.org/obo/OBI_0400008	http://purl.obolibrary.org/obo/OBI_0400044	is_a	OBI
PATO_0001792	PATO_0000140	http://purl.obolibrary.org/obo/PATO_0001792	http://purl.obolibrary.org/obo/PATO_0000140	is_a	OBI
PATO_0001793	PATO_0000140	http://purl.obolibrary.org/obo/PATO_0001793	http://purl.obolibrary.org/obo/PATO_0000140	is_a	OBI
UBERON_0001323	UBERON_0000477	http://purl.obolibrary.org/obo/UBERON_0001323	http://purl.obolibrary.org/obo/UBERON_0000477	is_a	OBI
PATO_0001739	PATO_0001018	http://purl.obolibrary.org/obo/PATO_0001739	http://purl.obolibrary.org/obo/PATO_0001018	is_a	OBI
NCBITaxon_4896	NCBITaxon_4890	http://purl.obolibrary.org/obo/NCBITaxon_4896	http://purl.obolibrary.org/obo/NCBITaxon_4890	is_a	OBI
OBI_0002562	OBI_0500027	http://purl.obolibrary.org/obo/OBI_0002562	http://purl.obolibrary.org/obo/OBI_0500027	is_a	OBI
OBI_0001230	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001230	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0002563	OBI_0500027	http://purl.obolibrary.org/obo/OBI_0002563	http://purl.obolibrary.org/obo/OBI_0500027	is_a	OBI
OBI_0001232	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001232	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0002560	OBI_0500027	http://purl.obolibrary.org/obo/OBI_0002560	http://purl.obolibrary.org/obo/OBI_0500027	is_a	OBI
OBI_0001231	OBI_0001264	http://purl.obolibrary.org/obo/OBI_0001231	http://purl.obolibrary.org/obo/OBI_0001264	is_a	OBI
OBI_0002561	OBI_0500027	http://purl.obolibrary.org/obo/OBI_0002561	http://purl.obolibrary.org/obo/OBI_0500027	is_a	OBI
OBI_0001234	OBI_0000131	http://purl.obolibrary.org/obo/OBI_0001234	http://purl.obolibrary.org/obo/OBI_0000131	is_a	OBI
OBI_0002566	OBI_0200000	http://purl.obolibrary.org/obo/OBI_0002566	http://purl.obolibrary.org/obo/OBI_0200000	is_a	OBI
OBI_0002567	OBI_0200187	http://purl.obolibrary.org/obo/OBI_0002567	http://purl.obolibrary.org/obo/OBI_0200187	is_a	OBI
OBI_0001233	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001233	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0002564	OBI_0600020	http://purl.obolibrary.org/obo/OBI_0002564	http://purl.obolibrary.org/obo/OBI_0600020	is_a	OBI
OBI_0001236	OBI_0001217	http://purl.obolibrary.org/obo/OBI_0001236	http://purl.obolibrary.org/obo/OBI_0001217	is_a	OBI
OBI_0002565	OBI_0002585	http://purl.obolibrary.org/obo/OBI_0002565	http://purl.obolibrary.org/obo/OBI_0002585	is_a	OBI
OBI_0001235	OBI_0001463	http://purl.obolibrary.org/obo/OBI_0001235	http://purl.obolibrary.org/obo/OBI_0001463	is_a	OBI
OBI_0001235	NA	http://purl.obolibrary.org/obo/OBI_0001235	NA	is_a	OBI
OBI_0001238	OBI_0001253	http://purl.obolibrary.org/obo/OBI_0001238	http://purl.obolibrary.org/obo/OBI_0001253	is_a	OBI
OBI_0001237	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001237	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0002568	OBI_0200187	http://purl.obolibrary.org/obo/OBI_0002568	http://purl.obolibrary.org/obo/OBI_0200187	is_a	OBI
OBI_0001239	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001239	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0002569	OBI_0000973	http://purl.obolibrary.org/obo/OBI_0002569	http://purl.obolibrary.org/obo/OBI_0000973	is_a	OBI
GO_0003964	GO_0003824	http://purl.obolibrary.org/obo/GO_0003964	http://purl.obolibrary.org/obo/GO_0003824	is_a	OBI
OBI_0002570	OBI_0001865	http://purl.obolibrary.org/obo/OBI_0002570	http://purl.obolibrary.org/obo/OBI_0001865	is_a	OBI
OBI_0001241	OBI_0001450	http://purl.obolibrary.org/obo/OBI_0001241	http://purl.obolibrary.org/obo/OBI_0001450	is_a	OBI
OBI_0002573	OBI_0000880	http://purl.obolibrary.org/obo/OBI_0002573	http://purl.obolibrary.org/obo/OBI_0000880	is_a	OBI
OBI_0001240	OBI_0001451	http://purl.obolibrary.org/obo/OBI_0001240	http://purl.obolibrary.org/obo/OBI_0001451	is_a	OBI
OBI_0002574	OBI_0666666	http://purl.obolibrary.org/obo/OBI_0002574	http://purl.obolibrary.org/obo/OBI_0666666	is_a	OBI
OBI_0002571	OBI_0001271	http://purl.obolibrary.org/obo/OBI_0002571	http://purl.obolibrary.org/obo/OBI_0001271	is_a	OBI
OBI_0001243	OBI_0001465	http://purl.obolibrary.org/obo/OBI_0001243	http://purl.obolibrary.org/obo/OBI_0001465	is_a	OBI
OBI_0001242	OBI_0001788	http://purl.obolibrary.org/obo/OBI_0001242	http://purl.obolibrary.org/obo/OBI_0001788	is_a	OBI
OBI_0001242	OBI_0001416	http://purl.obolibrary.org/obo/OBI_0001242	http://purl.obolibrary.org/obo/OBI_0001416	is_a	OBI
OBI_0002572	OBI_0001271	http://purl.obolibrary.org/obo/OBI_0002572	http://purl.obolibrary.org/obo/OBI_0001271	is_a	OBI
OBI_0001245	OBI_0001497	http://purl.obolibrary.org/obo/OBI_0001245	http://purl.obolibrary.org/obo/OBI_0001497	is_a	OBI
OBI_0001244	OBI_0001363	http://purl.obolibrary.org/obo/OBI_0001244	http://purl.obolibrary.org/obo/OBI_0001363	is_a	OBI
OBI_0002578	OBI_0000973	http://purl.obolibrary.org/obo/OBI_0002578	http://purl.obolibrary.org/obo/OBI_0000973	is_a	OBI
OBI_0002575	OBI_0001271	http://purl.obolibrary.org/obo/OBI_0002575	http://purl.obolibrary.org/obo/OBI_0001271	is_a	OBI
PATO_0001741	PATO_0001740	http://purl.obolibrary.org/obo/PATO_0001741	http://purl.obolibrary.org/obo/PATO_0001740	is_a	OBI
OBI_0001247	NA	http://purl.obolibrary.org/obo/OBI_0001247	NA	is_a	OBI
OBI_0001247	OBI_0000435	http://purl.obolibrary.org/obo/OBI_0001247	http://purl.obolibrary.org/obo/OBI_0000435	is_a	OBI
OBI_0001246	OBI_0001400	http://purl.obolibrary.org/obo/OBI_0001246	http://purl.obolibrary.org/obo/OBI_0001400	is_a	OBI
OBI_0001249	OBI_0001201	http://purl.obolibrary.org/obo/OBI_0001249	http://purl.obolibrary.org/obo/OBI_0001201	is_a	OBI
OBI_0001249	GO_0002517	http://purl.obolibrary.org/obo/OBI_0001249	http://purl.obolibrary.org/obo/GO_0002517	is_a	OBI
OBI_0001248	OBI_0001954	http://purl.obolibrary.org/obo/OBI_0001248	http://purl.obolibrary.org/obo/OBI_0001954	is_a	OBI
OBI_0002579	OBI_0000973	http://purl.obolibrary.org/obo/OBI_0002579	http://purl.obolibrary.org/obo/OBI_0000973	is_a	OBI
PATO_0001740	PATO_0001739	http://purl.obolibrary.org/obo/PATO_0001740	http://purl.obolibrary.org/obo/PATO_0001739	is_a	OBI
OBI_0002580	OBI_0000973	http://purl.obolibrary.org/obo/OBI_0002580	http://purl.obolibrary.org/obo/OBI_0000973	is_a	OBI
OBI_0002581	OBI_0000973	http://purl.obolibrary.org/obo/OBI_0002581	http://purl.obolibrary.org/obo/OBI_0000973	is_a	OBI
OBI_0002584	IAO_0000100	http://purl.obolibrary.org/obo/OBI_0002584	http://purl.obolibrary.org/obo/IAO_0000100	is_a	OBI
OBI_0001252	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001252	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0002585	OBI_0200000	http://purl.obolibrary.org/obo/OBI_0002585	http://purl.obolibrary.org/obo/OBI_0200000	is_a	OBI
OBI_0001251	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001251	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0001254	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001254	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001254	GO_0032632	http://purl.obolibrary.org/obo/OBI_0001254	http://purl.obolibrary.org/obo/GO_0032632	is_a	OBI
OBI_0002582	IAO_0000100	http://purl.obolibrary.org/obo/OBI_0002582	http://purl.obolibrary.org/obo/IAO_0000100	is_a	OBI
OBI_0002583	OBI_0000973	http://purl.obolibrary.org/obo/OBI_0002583	http://purl.obolibrary.org/obo/OBI_0000973	is_a	OBI
OBI_0001253	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001253	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0002588	OBI_0002587	http://purl.obolibrary.org/obo/OBI_0002588	http://purl.obolibrary.org/obo/OBI_0002587	is_a	OBI
OBI_0001256	OBI_0001351	http://purl.obolibrary.org/obo/OBI_0001256	http://purl.obolibrary.org/obo/OBI_0001351	is_a	OBI
OBI_0001256	GO_0032641	http://purl.obolibrary.org/obo/OBI_0001256	http://purl.obolibrary.org/obo/GO_0032641	is_a	OBI
OBI_0002589	OBI_0002587	http://purl.obolibrary.org/obo/OBI_0002589	http://purl.obolibrary.org/obo/OBI_0002587	is_a	OBI
OBI_0001255	OBI_0001230	http://purl.obolibrary.org/obo/OBI_0001255	http://purl.obolibrary.org/obo/OBI_0001230	is_a	OBI
OBI_0001258	OBI_0001425	http://purl.obolibrary.org/obo/OBI_0001258	http://purl.obolibrary.org/obo/OBI_0001425	is_a	OBI
OBI_0002586	OBI_0000968	http://purl.obolibrary.org/obo/OBI_0002586	http://purl.obolibrary.org/obo/OBI_0000968	is_a	OBI
OBI_0001257	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001257	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001257	GO_0032610	http://purl.obolibrary.org/obo/OBI_0001257	http://purl.obolibrary.org/obo/GO_0032610	is_a	OBI
OBI_0002587	OBI_0000011	http://purl.obolibrary.org/obo/OBI_0002587	http://purl.obolibrary.org/obo/OBI_0000011	is_a	OBI
OBI_0001259	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0001259	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0002591	OBI_0002590	http://purl.obolibrary.org/obo/OBI_0002591	http://purl.obolibrary.org/obo/OBI_0002590	is_a	OBI
OBI_0002592	OBI_0002590	http://purl.obolibrary.org/obo/OBI_0002592	http://purl.obolibrary.org/obo/OBI_0002590	is_a	OBI
OBI_0001261	OBI_0001388	http://purl.obolibrary.org/obo/OBI_0001261	http://purl.obolibrary.org/obo/OBI_0001388	is_a	OBI
OBI_0002590	OBI_0500000	http://purl.obolibrary.org/obo/OBI_0002590	http://purl.obolibrary.org/obo/OBI_0500000	is_a	OBI
OBI_0001260	OBI_0001406	http://purl.obolibrary.org/obo/OBI_0001260	http://purl.obolibrary.org/obo/OBI_0001406	is_a	OBI
OBI_0002595	OBI_0002594	http://purl.obolibrary.org/obo/OBI_0002595	http://purl.obolibrary.org/obo/OBI_0002594	is_a	OBI
OBI_0001263	OBI_0001495	http://purl.obolibrary.org/obo/OBI_0001263	http://purl.obolibrary.org/obo/OBI_0001495	is_a	OBI
OBI_0001262	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001262	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001262	GO_0032631	http://purl.obolibrary.org/obo/OBI_0001262	http://purl.obolibrary.org/obo/GO_0032631	is_a	OBI
OBI_0002596	OBI_0002590	http://purl.obolibrary.org/obo/OBI_0002596	http://purl.obolibrary.org/obo/OBI_0002590	is_a	OBI
OBI_0002593	OBI_0002590	http://purl.obolibrary.org/obo/OBI_0002593	http://purl.obolibrary.org/obo/OBI_0002590	is_a	OBI
OBI_0001265	OBI_0000071	http://purl.obolibrary.org/obo/OBI_0001265	http://purl.obolibrary.org/obo/OBI_0000071	is_a	OBI
OBI_0001264	OBI_1110129	http://purl.obolibrary.org/obo/OBI_0001264	http://purl.obolibrary.org/obo/OBI_1110129	is_a	OBI
OBI_0002594	OBI_0002590	http://purl.obolibrary.org/obo/OBI_0002594	http://purl.obolibrary.org/obo/OBI_0002590	is_a	OBI
OBI_0002599	OBI_0100051	http://purl.obolibrary.org/obo/OBI_0002599	http://purl.obolibrary.org/obo/OBI_0100051	is_a	OBI
OBI_0001267	OBI_0001193	http://purl.obolibrary.org/obo/OBI_0001267	http://purl.obolibrary.org/obo/OBI_0001193	is_a	OBI
OBI_0001267	GO_0071604	http://purl.obolibrary.org/obo/OBI_0001267	http://purl.obolibrary.org/obo/GO_0071604	is_a	OBI
OBI_0001266	NA	http://purl.obolibrary.org/obo/OBI_0001266	NA	is_a	OBI
OBI_0001266	OBI_0000634	http://purl.obolibrary.org/obo/OBI_0001266	http://purl.obolibrary.org/obo/OBI_0000634	is_a	OBI
OBI_0001269	OBI_0002055	http://purl.obolibrary.org/obo/OBI_0001269	http://purl.obolibrary.org/obo/OBI_0002055	is_a	OBI
OBI_0002597	OBI_0600047	http://purl.obolibrary.org/obo/OBI_0002597	http://purl.obolibrary.org/obo/OBI_0600047	is_a	OBI
OBI_0002597	NA	http://purl.obolibrary.org/obo/OBI_0002597	NA	is_a	OBI
OBI_0002597	NA	http://purl.obolibrary.org/obo/OBI_0002597	NA	is_a	OBI
OBI_0002597	OBI_0002458	http://purl.obolibrary.org/obo/OBI_0002597	http://purl.obolibrary.org/obo/OBI_0002458	is_a	OBI
OBI_0001268	OBI_0001391	http://purl.obolibrary.org/obo/OBI_0001268	http://purl.obolibrary.org/obo/OBI_0001391	is_a	OBI
OBI_0002598	OBI_0000415	http://purl.obolibrary.org/obo/OBI_0002598	http://purl.obolibrary.org/obo/OBI_0000415	is_a	OBI
CHEBI_9754	CHEBI_23367	http://purl.obolibrary.org/obo/CHEBI_9754	http://purl.obolibrary.org/obo/CHEBI_23367	is_a	OBI
NCBITaxon_4890	NCBITaxon_33154	http://purl.obolibrary.org/obo/NCBITaxon_4890	http://purl.obolibrary.org/obo/NCBITaxon_33154	is_a	OBI
IAO_0000309	IAO_0000308	http://purl.obolibrary.org/obo/IAO_0000309	http://purl.obolibrary.org/obo/IAO_0000308	is_a	OBI
IAO_0000307	IAO_0000306	http://purl.obolibrary.org/obo/IAO_0000307	http://purl.obolibrary.org/obo/IAO_0000306	is_a	OBI
IAO_0000308	IAO_0000030	http://purl.obolibrary.org/obo/IAO_0000308	http://purl.obolibrary.org/obo/IAO_0000030	is_a	OBI
IAO_0000305	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000305	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
IAO_0000306	IAO_0000300	http://purl.obolibrary.org/obo/IAO_0000306	http://purl.obolibrary.org/obo/IAO_0000300	is_a	OBI
OBI_0002522	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002522	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002523	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002523	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002520	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002520	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002521	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002521	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002526	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002526	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
OBI_0002527	OBI_0001479	http://purl.obolibrary.org/obo/OBI_0002527	http://purl.obolibrary.org/obo/OBI_0001479	is_a	OBI
